movie_id,actor_id
735,2282
735,4844
736,1866
736,4848
736,4621
736,561
737,2759
737,3924
737,3132
737,2537
738,2728
738,4715
738,2271
738,4010
739,503
739,2987
739,2336
739,238
740,3768
740,4494
740,4608
740,4055
741,2440
741,3265
741,369
741,4851
742,64
742,2110
742,4764
742,514
743,2544
743,2015
743,1932
743,689
744,2440
744,2150
744,4775
744,3513
745,1238
745,2463
745,4526
745,2401
746,998
746,339
746,3527
746,2601
747,3768
747,1483
747,1425
747,3347
748,267
748,769
748,1536
748,3797
749,3205
749,4381
749,4858
749,1556
750,4197
750,3152
750,1741
750,1124
751,2261
751,1932
751,4980
751,1433
752,2565
752,4575
752,55
752,3775
753,797
753,2606
753,2255
753,2022
754,589
754,3723
754,2132
754,4515
755,503
755,2911
755,2605
755,713
756,4475
756,1381
756,1437
756,2634
757,2125
757,23
757,4472
757,3543
758,1753
758,3296
758,4363
758,83
759,2221
759,2759
759,4229
759,376
760,4919
760,3492
760,3264
760,3508
761,1263
761,1902
761,2849
761,2825
762,1336
762,3185
762,4038
762,538
763,1126
763,474
763,270
763,3153
764,4941
764,195
764,4874
764,4770
765,530
765,1323
765,917
765,3584
766,1715
766,1439
766,4696
766,1112
767,2954
767,3808
767,1204
767,3802
768,4396
768,3796
768,4824
768,73
769,1141
769,2934
769,1947
769,1272
770,3872
770,2421
770,3749
770,4023
771,4792
771,634
771,2987
771,2372
772,75
772,4596
772,2074
772,702
773,3293
773,1560
773,1084
773,3909
774,3888
774,1291
775,4223
775,3305
775,3276
775,4711
776,4460
776,1903
776,2499
776,1810
777,3793
777,3796
777,4947
777,4120
778,4199
778,4221
778,3437
778,3536
779,4066
779,1133
779,126
779,3298
780,4066
780,1133
780,3298
780,489
781,592
781,2119
781,708
781,1500
782,4006
782,3623
782,1438
782,1657
783,4006
783,1659
783,2489
783,1601
784,3414
784,50
784,1790
784,2627
785,1158
785,2077
785,3428
785,505
786,3746
786,308
786,1574
786,2468
787,3746
787,308
787,2822
787,977
788,3746
788,308
788,2822
788,925
789,3746
789,308
789,2822
789,925
790,2449
790,1806
790,69
790,4635
791,925
791,3746
791,308
791,2822
792,3746
792,308
792,2822
792,925
793,308
793,2822
793,925
793,2468
794,3746
794,308
794,2822
794,925
795,3746
795,308
795,2822
795,925
796,3746
796,308
796,2822
796,925
797,3746
797,308
797,2822
797,3160
798,3746
798,308
798,2822
798,3160
799,1079
799,3054
799,475
799,4286
800,3356
800,83
800,1565
800,253
801,3717
801,1295
801,1337
801,1127
802,219
802,3058
802,934
802,2039
803,3340
803,185
803,2699
803,2621
804,3150
804,4053
804,467
805,2258
805,736
805,130
805,1252
806,2723
806,3320
807,1773
807,1180
807,3538
807,4717
808,201
808,4293
808,2668
808,1616
809,201
809,4293
809,4135
809,4645
810,2723
810,3241
810,2990
811,1899
811,1693
811,3331
811,3917
812,1899
812,2492
812,3396
813,76
813,2831
813,2129
813,1899
814,2723
814,488
814,3165
815,3798
815,3314
815,4368
815,2982
816,3798
816,2050
816,3542
816,3073
817,3938
817,2181
817,3674
817,3015
818,3536
818,1000
818,888
818,4383
819,1000
819,3536
819,888
819,4265
820,2723
821,3798
821,2831
821,644
821,2360
822,2173
822,3205
822,277
822,3284
823,802
823,1630
823,839
823,4120
824,4250
824,4799
824,1490
824,1974
825,3959
825,2173
825,4503
825,2957
826,2290
826,4580
826,3555
826,3525
827,1085
827,4803
827,232
827,2085
828,7
828,1781
828,1582
828,4705
829,1834
829,1201
829,4574
829,1114
830,3927
830,1558
830,3626
830,1834
831,4742
831,3660
831,1834
831,2610
832,509
832,267
832,40
832,2550
833,509
833,1753
833,2552
833,3104
834,4065
834,1085
834,4948
834,4313
835,3967
835,270
835,639
835,1880
836,430
836,32
836,1759
836,2841
837,658
837,1582
837,793
837,2494
838,3938
838,2627
838,1915
838,4700
839,2295
839,1627
839,3683
839,3019
840,2629
840,1376
840,1856
840,4685
841,731
841,4941
841,779
841,491
842,3205
842,549
842,4225
842,1116
843,610
843,1685
843,1633
843,2318
844,2031
844,534
844,4801
844,132
845,2657
845,3358
845,3277
845,2795
846,1152
846,1221
846,3700
846,3136
847,3936
847,51
847,4120
847,4754
848,909
848,366
848,860
848,1235
849,909
849,590
849,1235
849,3062
850,1538
850,4585
850,477
850,782
851,1199
851,1510
851,2956
851,1874
852,850
852,1578
852,2388
852,4525
853,2551
853,3959
853,2262
853,4009
854,927
854,4215
854,2923
854,4811
855,651
855,324
855,4849
855,1991
856,2172
856,4071
856,2767
856,4033
857,1469
857,846
857,4724
857,1818
858,1502
858,2767
858,1646
858,4466
859,1847
859,205
859,1163
859,4784
860,3959
860,2749
860,4748
860,1385
861,573
861,3959
861,4358
861,1136
862,3185
862,1502
862,3651
862,2121
863,3616
863,1510
863,4434
863,2015
864,1861
864,4348
864,1442
864,4880
865,2809
865,850
865,1861
865,4193
866,3604
866,1337
866,3924
866,688
867,3328
867,1510
867,2610
867,1254
868,1037
868,1510
868,2383
868,916
869,1293
869,3362
869,3598
869,1083
870,4113
870,1835
870,276
870,3598
871,1183
871,4510
871,2098
871,4623
872,4296
872,725
872,4260
872,2322
873,1183
873,3742
873,4902
873,486
874,2015
874,1898
874,4100
874,3537
875,771
875,4638
875,162
875,4430
876,1756
876,1898
876,3292
877,854
877,1898
877,1254
877,3648
878,1608
878,1898
878,2675
878,3751
879,3991
879,1898
879,1813
879,1763
880,4962
880,815
880,1898
880,726
881,2028
881,1813
881,1898
881,1557
882,4792
882,1709
882,4062
882,232
883,4097
883,1211
883,4707
883,855
884,481
884,1898
884,3219
884,1248
885,1781
885,2552
885,2495
885,2817
886,4097
886,1211
886,4707
886,4591
887,4872
887,1550
887,4954
887,3355
888,3454
888,2192
888,99
888,1636
889,590
889,2160
889,3527
889,3025
890,590
890,1262
890,1259
890,409
891,590
891,2780
891,2227
891,4062
892,590
892,661
892,398
892,1306
893,1061
893,4052
893,1898
893,4102
894,3177
894,590
894,2333
894,2558
895,4753
895,1246
895,2619
895,2511
896,1646
896,4296
896,3863
896,100
897,4222
897,2639
897,231
897,3646
898,2360
898,3333
898,3405
898,1394
899,3153
899,3811
899,3053
899,4111
900,3299
900,3798
900,3279
900,1643
901,3966
901,1337
901,4522
901,4514
902,2714
902,359
902,410
902,703
903,2714
903,2238
903,1764
903,2273
904,4357
904,2238
904,981
904,2714
905,2238
905,2714
905,4357
905,359
906,4357
906,2238
906,191
906,2714
907,4357
907,2714
907,2238
907,140
908,1671
908,4889
908,398
908,3025
909,4889
909,1200
909,2601
909,586
910,3314
910,644
910,3328
910,349
911,3340
911,3325
911,4832
911,4092
912,4181
912,774
912,2981
912,929
913,3073
913,87
913,4072
913,3013
914,4890
914,2681
914,4344
914,2302
915,2136
915,4214
915,294
915,3842
916,3987
916,4344
916,3022
916,587
917,3313
917,665
917,545
917,2648
918,1769
918,865
918,1208
918,2975
919,4067
919,4575
919,3798
919,3306
920,3959
920,4580
920,1985
920,1130
921,2137
921,1484
921,4488
921,1670
922,1010
922,3302
922,3667
922,1392
923,1010
923,1315
923,3441
924,3691
924,4758
924,4581
924,3870
925,3691
925,4758
925,4581
925,3870
926,985
926,2431
926,1007
926,1920
927,1753
927,4691
927,4305
927,2558
928,2655
928,86
928,674
928,1823
929,849
929,572
929,1731
929,531
930,3800
930,3498
930,942
931,3800
931,390
931,2361
931,3147
932,290
932,3661
932,1984
932,3757
933,3922
933,1530
933,2466
933,739
934,4628
934,1799
934,444
934,3390
935,656
935,4916
935,4501
935,2141
936,3736
936,1329
936,3168
936,1134
937,559
937,788
937,2880
937,4894
938,1572
938,349
938,1100
938,598
939,1602
939,4568
939,288
939,2068
940,1160
940,912
940,3095
940,2382
941,324
941,76
941,1617
941,826
942,76
942,4509
942,1857
942,1275
943,3717
943,2561
943,2921
943,1739
944,3340
944,2747
944,1429
944,2749
945,737
945,440
945,2578
945,2450
946,1830
946,2779
946,4535
947,348
947,566
947,2601
947,4896
948,3009
948,3350
948,4153
948,3294
949,465
949,463
949,3544
949,3656
950,1152
950,1987
950,3328
950,4296
951,2728
951,779
951,2654
951,1319
952,3956
952,4466
952,475
952,4386
953,4466
953,3717
953,4907
953,1454
954,4466
954,4360
954,1316
954,4134
955,4466
955,2610
955,538
955,307
956,4466
956,2845
956,1317
956,398
957,4466
957,3924
957,3941
957,615
958,4466
958,1238
958,4946
958,4030
959,4466
959,2007
959,3924
959,691
960,4466
960,398
960,4062
960,2296
961,4466
961,4323
961,3335
961,4195
962,4097
962,2831
962,4071
962,1218
963,1577
963,699
963,2487
963,2539
964,2890
964,3608
964,2400
964,3400
965,4707
965,203
965,4054
965,3269
966,194
966,1336
966,4097
966,1624
967,1306
967,4730
967,1992
967,3774
968,1753
968,239
968,1043
968,1965
969,1946
969,4503
969,3414
969,731
970,1005
970,4241
970,3560
970,1799
971,50
971,4300
971,3742
971,2384
972,3796
972,180
972,1823
972,588
973,1559
973,4941
973,267
973,2664
974,3507
974,3079
974,2367
974,249
975,4874
975,2652
975,1991
975,361
976,294
976,969
976,1376
976,1491
977,3521
977,2850
977,4786
977,3272
978,4172
978,4858
978,616
978,3079
979,763
979,1572
979,1454
979,4063
980,3253
980,3317
980,230
980,4611
981,1589
981,3177
981,1884
981,4403
982,4251
982,3564
982,4481
982,1138
983,969
983,1693
983,3742
983,3825
984,4465
984,409
984,672
984,3056
985,3560
985,4350
985,333
985,1285
986,691
986,2229
986,1227
986,4415
987,1268
987,3201
987,3596
987,3549
988,2440
988,4480
988,1401
988,1442
989,2440
989,1626
989,4851
989,3376
990,4052
990,2572
990,1558
990,75
991,1866
991,324
991,4907
991,4847
992,1589
992,3564
992,3091
992,292
993,589
993,324
993,320
993,2427
994,2440
994,4052
994,1987
994,687
995,496
995,4056
995,379
995,4846
996,814
996,1760
996,1518
996,438
997,726
997,233
997,4962
997,1295
998,1172
998,1256
998,2722
998,235
999,726
999,2338
999,3195
999,384
1000,4438
1000,773
1000,3018
1000,2685
1001,2867
1001,2706
1001,1752
1001,2920
1002,360
1002,4197
1002,3062
1002,2707
1003,1238
1003,3909
1003,3477
1003,2739
1004,4455
1004,663
1004,3720
1004,4118
1005,4858
1005,4629
1005,3013
1005,2277
1006,2448
1006,4101
1006,4513
1006,3975
1007,648
1007,3894
1007,3858
1007,194
1008,1621
1008,3524
1008,2897
1008,1938
1009,4341
1009,3171
1009,745
1009,3863
1010,2796
1010,2751
1010,1095
1010,2010
1011,4296
1011,4872
1011,1773
1011,652
1012,4358
1012,3328
1012,3556
1012,3835
1013,3936
1013,4113
1013,3961
1013,1740
1014,2136
1014,1294
1014,3031
1014,2329
1015,4093
1015,1132
1015,539
1015,2173
1016,37
1016,2471
1016,2829
1016,921
1017,1940
1017,2851
1017,521
1017,2493
1018,4593
1018,2968
1019,3414
1019,1589
1019,3069
1019,88
1020,3727
1020,607
1020,4774
1020,728
1021,4381
1021,3825
1021,152
1021,4911
1022,3710
1022,4791
1022,19
1022,362
1023,4612
1023,4276
1023,2630
1023,39
1024,3254
1024,3748
1024,4470
1024,4903
1025,2551
1025,3666
1025,2719
1025,1331
1026,3344
1026,1800
1026,4626
1026,3931
1027,2248
1027,2066
1027,621
1027,3873
1028,4659
1028,576
1028,1321
1028,2958
1029,2236
1029,4744
1029,83
1029,3965
1030,1582
1030,2588
1030,4389
1030,757
1031,1710
1031,3883
1031,972
1031,2373
1032,2130
1032,3115
1032,2704
1032,1894
1033,955
1033,1376
1033,3756
1033,2395
1034,779
1034,2016
1034,666
1034,3770
1035,650
1035,3970
1035,4114
1035,158
1036,1346
1036,3517
1036,1388
1036,327
1037,796
1037,4165
1037,819
1037,4296
1038,796
1038,4296
1038,4820
1038,3349
1039,2436
1039,1572
1039,3909
1039,969
1040,691
1040,398
1040,3942
1040,2229
1041,1439
1041,608
1041,1837
1041,1084
1042,277
1042,4221
1042,2286
1042,729
1043,4363
1043,4941
1043,1169
1043,4125
1044,4029
1044,2892
1044,1340
1044,752
1045,1336
1045,3936
1045,3914
1045,4102
1046,3790
1046,3023
1046,1032
1046,246
1047,3065
1047,4142
1048,4029
1048,2118
1048,3514
1048,4427
1049,2346
1049,2739
1049,2530
1049,119
1050,3328
1050,523
1050,1157
1050,4743
1051,3314
1051,4910
1051,2300
1051,83
1052,3560
1052,2287
1052,2006
1052,750
1053,4947
1053,3314
1053,2568
1053,4708
1054,4910
1054,2855
1054,534
1054,2280
1055,4770
1055,1806
1055,1376
1055,267
1056,4849
1056,4070
1056,3195
1056,1790
1057,4103
1057,3287
1057,2672
1057,1584
1058,651
1058,1068
1058,3946
1058,3535
1059,4666
1059,1799
1059,762
1059,3721
1060,2724
1060,3477
1060,775
1060,3217
1061,4888
1061,3592
1061,4299
1061,1009
1062,737
1062,4465
1062,3206
1062,3654
1063,3647
1063,3843
1063,1811
1063,1184
1064,3494
1064,3392
1064,3157
1064,4253
1065,4292
1065,4395
1065,4978
1065,3526
1066,2992
1066,4583
1066,2500
1066,2081
1067,2835
1067,4225
1067,2639
1067,2311
1068,775
1068,188
1068,2676
1068,735
1069,775
1069,2720
1069,1559
1069,1360
1070,4282
1070,2290
1070,3202
1070,2339
1071,3175
1071,2787
1071,3682
1071,2189
1072,1772
1072,232
1072,3250
1072,539
1073,2236
1073,2142
1073,2833
1073,3438
1074,1184
1074,4757
1074,1250
1074,3763
1075,2328
1075,4622
1075,2438
1075,4776
1076,4887
1076,2728
1076,2702
1076,4221
1077,691
1077,574
1077,422
1077,3361
1078,177
1078,2478
1078,664
1078,4586
1079,1113
1079,4679
1079,2159
1079,1176
1080,803
1080,3119
1080,1572
1080,1957
1081,517
1081,3328
1081,1439
1081,2234
1082,665
1082,4176
1082,1963
1082,3602
1083,4856
1083,50
1083,3065
1083,719
1084,555
1084,4288
1084,2222
1084,945
1085,3560
1085,3655
1085,2362
1085,4815
1086,4035
1086,4744
1086,1319
1086,4770
1087,3560
1087,1560
1087,2367
1087,625
1088,199
1088,590
1088,855
1088,3627
1089,2769
1089,4308
1089,199
1089,1996
1090,2768
1090,3741
1090,404
1090,4364
1091,3246
1091,1454
1091,1560
1091,4900
1092,1359
1092,2270
1092,1557
1092,4787
1093,4753
1093,3033
1093,3768
1093,2189
1094,3065
1094,277
1094,2474
1094,2249
1095,2125
1095,3316
1095,4129
1095,570
1096,3293
1096,2551
1096,3676
1096,911
1097,573
1097,83
1097,3442
1097,738
1098,3077
1098,1383
1098,464
1098,779
1099,1107
1099,1048
1099,3756
1099,1151
1100,4093
1100,2771
1100,2470
1101,4475
1101,4691
1101,1550
1101,1391
1102,2530
1102,3155
1102,3615
1102,2057
1103,83
1103,2390
1103,3742
1103,3762
1104,4466
1104,189
1104,1251
1104,3600
1105,1199
1105,2959
1105,4796
1105,2032
1106,4320
1106,230
1106,3981
1106,2529
1107,3861
1107,3649
1107,3199
1107,721
1108,1268
1108,2755
1108,298
1108,1990
1109,3437
1109,944
1109,4011
1109,4609
1110,3437
1110,944
1110,805
1110,4609
1111,2551
1111,1118
1111,608
1111,4177
1112,854
1112,3366
1112,646
1112,768
1113,926
1113,1514
1113,1090
1113,508
1114,4603
1114,4208
1114,2804
1114,4241
1115,1572
1115,1113
1116,2784
1116,4060
1116,3773
1116,1335
1117,4465
1117,1671
1117,2342
1117,3172
1118,1924
1118,963
1118,2726
1118,2496
1119,1568
1119,2253
1119,2897
1119,4027
1121,3340
1121,1085
1121,1200
1121,4116
1122,3296
1122,1258
1122,3377
1122,14
1123,3313
1123,1046
1123,2498
1123,4431
1124,2388
1124,3300
1124,3105
1124,2516
1125,2346
1125,983
1125,261
1125,504
1126,179
1126,820
1126,316
1126,4294
1127,50
1127,4181
1127,802
1127,1136
1128,4029
1128,699
1128,4955
1128,2325
1129,3350
1129,1538
1129,266
1129,1533
1130,4177
1130,865
1130,1478
1130,3896
1131,16
1131,2315
1131,2461
1131,862
1132,3520
1132,1190
1132,1326
1132,1690
1133,3281
1133,3414
1133,2996
1133,3267
1134,401
1134,3082
1134,3413
1134,2211
1135,722
1135,2720
1135,891
1135,4484
1136,50
1136,2418
1136,1936
1136,445
1137,1234
1137,2561
1137,4081
1137,484
1138,3155
1138,4034
1138,501
1138,2286
1139,4296
1139,2835
1139,2621
1139,4280
1140,110
1140,4197
1140,2398
1140,3881
1141,2128
1141,357
1141,4745
1141,1402
1142,4340
1142,1551
1142,786
1142,792
1143,4241
1143,1422
1143,3040
1143,3429
1144,2321
1144,3086
1144,2877
1144,3534
1145,2551
1145,613
1145,4807
1145,868
1146,737
1146,934
1146,4458
1146,1203
1147,1268
1147,3979
1147,3895
1147,967
1148,1366
1148,2747
1148,3004
1148,775
1149,3340
1149,247
1149,3350
1149,3205
1150,1837
1150,4034
1150,232
1150,696
1151,3677
1151,4872
1151,2384
1151,4481
1152,2125
1152,3831
1152,3887
1152,1209
1153,1781
1153,4870
1153,2623
1153,1156
1154,2551
1154,2397
1154,1591
1154,3344
1155,4296
1155,2997
1155,2521
1155,4108
1156,4465
1156,934
1156,3804
1156,1663
1157,2686
1157,2833
1157,4014
1157,1760
1158,3800
1158,4170
1158,2176
1158,176
1159,2436
1159,775
1159,4235
1159,1084
1160,720
1160,2979
1160,4756
1160,3941
1161,779
1161,4160
1161,4606
1161,3296
1162,4259
1162,1232
1162,4680
1162,734
1163,294
1163,1987
1163,4768
1163,1991
1164,1113
1164,4181
1164,2681
1164,4902
1165,3058
1165,1319
1165,4866
1165,1035
1166,2482
1166,842
1166,2827
1166,2509
1167,3717
1167,4065
1167,4070
1167,696
1168,1366
1168,3424
1168,3909
1168,267
1169,294
1169,3804
1169,4376
1169,4009
1170,1753
1170,2682
1170,2484
1170,3036
1171,3246
1171,3577
1171,230
1171,2833
1172,2440
1172,4052
1172,1813
1172,4296
1173,573
1173,967
1173,163
1173,1991
1174,2436
1174,2802
1174,1469
1174,4035
1175,4612
1175,3838
1175,2250
1175,2444
1176,2179
1176,1645
1176,2302
1176,2413
1177,1048
1177,1445
1177,4125
1177,3185
1178,3618
1178,2550
1178,36
1178,3669
1179,796
1179,4090
1179,2944
1179,652
1180,3340
1180,2640
1180,969
1180,4981
1181,1268
1181,1972
1181,1991
1182,1753
1182,4888
1182,231
1182,1197
1183,573
1183,566
1183,4928
1183,805
1184,4290
1184,2506
1184,2140
1184,882
1185,267
1185,277
1185,668
1185,1149
1186,2875
1186,4263
1186,2589
1186,2491
1187,4659
1187,3891
1187,2302
1187,3973
1188,399
1188,3363
1188,108
1188,1469
1189,2125
1189,1165
1190,4523
1190,2388
1190,3385
1190,2076
1191,3996
1191,3096
1191,3247
1191,2791
1192,3293
1192,4641
1192,571
1192,197
1193,3293
1193,2290
1193,2007
1193,1681
1194,2173
1194,1884
1194,2463
1194,1387
1195,955
1195,3061
1195,4183
1195,1386
1196,2720
1196,1518
1196,1460
1196,3889
1197,50
1197,2449
1197,3363
1197,574
1198,1718
1198,3420
1198,1637
1198,79
1199,3313
1199,573
1199,1671
1199,1913
1200,3250
1200,70
1200,3316
1200,2151
1201,4874
1201,3236
1201,1232
1201,3254
1202,854
1202,2397
1202,3909
1202,1246
1203,294
1203,1999
1203,3276
1203,4248
1204,4659
1204,907
1204,3913
1204,2683
1205,4475
1205,3637
1205,1818
1205,4325
1206,3703
1206,2940
1206,2405
1206,1399
1207,2125
1207,1754
1207,1070
1207,2967
1208,1972
1208,3837
1208,4828
1208,2761
1209,1849
1209,3224
1209,2679
1209,3699
1210,2125
1210,1108
1210,3426
1210,3698
1211,3959
1211,2950
1211,513
1211,595
1212,3950
1212,1366
1212,4160
1212,1096
1213,1715
1213,1417
1213,752
1213,232
1214,1113
1214,2362
1214,1200
1214,1360
1215,2157
1215,2103
1215,2720
1215,3613
1216,460
1216,3780
1216,2284
1216,108
1217,4872
1217,1132
1217,951
1217,1103
1218,772
1218,720
1218,1786
1218,3724
1219,2906
1219,3400
1219,2680
1219,3301
1220,2436
1220,4035
1220,4709
1220,4903
1221,2039
1221,4890
1221,1200
1221,2280
1222,2796
1222,2100
1222,2089
1222,872
1223,2144
1223,1565
1223,2359
1223,2523
1224,4024
1224,3162
1224,4931
1224,4461
1225,4882
1225,759
1225,2163
1225,3334
1226,2654
1226,4269
1226,2103
1226,4634
1227,83
1227,267
1227,1339
1227,1748
1228,3477
1228,315
1228,650
1228,92
1229,2436
1229,1376
1229,469
1229,2647
1230,2551
1230,4503
1230,1258
1230,2154
1231,4465
1231,3853
1231,622
1231,3910
1232,394
1232,1877
1232,733
1232,112
1233,2346
1233,3288
1233,2686
1233,798
1234,4380
1234,510
1234,565
1234,1043
1236,3177
1236,3004
1236,776
1236,335
1237,3756
1237,4549
1237,1439
1237,4449
1238,3250
1238,3896
1238,760
1238,2219
1239,4856
1239,1727
1239,4290
1239,1176
1240,1232
1240,1230
1240,204
1240,3297
1241,4719
1241,1447
1241,265
1241,2726
1243,1658
1243,2558
1243,2973
1243,3660
1244,2702
1244,2543
1244,2300
1244,2892
1245,1113
1245,3876
1245,3449
1245,4144
1246,50
1246,763
1246,2020
1246,1538
1247,1113
1247,195
1247,3837
1247,3385
1248,4523
1248,1132
1248,291
1248,4014
1249,4666
1249,3288
1249,2656
1249,1687
1250,994
1250,1707
1250,2233
1250,1744
1251,2039
1251,4129
1251,819
1251,1334
1252,294
1252,969
1252,2683
1252,747
1253,2436
1253,2773
1253,3613
1253,573
1254,515
1254,4096
1254,1400
1254,3397
1255,50
1255,1940
1255,83
1255,53
1256,4678
1256,914
1256,1575
1256,2773
1257,4741
1257,2816
1257,1661
1257,1972
1258,4820
1258,4710
1258,4951
1258,2615
1259,803
1259,3979
1259,1957
1259,3088
1260,4029
1260,473
1260,2966
1260,728
1261,2175
1261,4440
1261,3674
1261,2843
1262,2188
1262,1578
1262,1793
1262,346
1263,4651
1263,478
1263,1928
1263,22
1264,1113
1264,2388
1264,1885
1264,2737
1265,2912
1265,1709
1265,3824
1265,928
1266,4229
1266,4285
1266,1258
1266,1107
1267,1341
1267,3276
1267,2853
1267,2776
1268,2669
1268,267
1268,1715
1269,2915
1269,1476
1269,866
1269,2819
1270,805
1270,1005
1270,2835
1270,4788
1271,2664
1271,41
1271,272
1271,1636
1272,50
1272,608
1272,1107
1272,2031
1273,4029
1273,4872
1273,1340
1273,2384
1274,4475
1274,2680
1274,4927
1274,1523
1275,3279
1275,270
1275,4038
1275,4967
1276,2093
1276,4139
1276,4876
1276,4273
1277,4093
1277,3093
1277,799
1277,3886
1278,1238
1278,2221
1278,4578
1279,2778
1279,2575
1279,2131
1279,2596
1280,2780
1280,110
1280,1396
1280,591
1281,4214
1281,108
1281,3228
1281,4335
1282,4666
1282,573
1282,3296
1282,2751
1283,4941
1283,1534
1283,4725
1283,4235
1284,4678
1284,2830
1284,69
1284,757
1285,4661
1285,2973
1285,2448
1285,4470
1286,294
1286,332
1286,694
1286,1441
1287,720
1287,650
1287,4756
1287,2453
1288,781
1288,3458
1288,975
1288,1864
1289,1268
1289,296
1289,1999
1289,2324
1290,113
1290,3720
1290,4407
1290,554
1291,294
1291,1981
1291,3762
1291,2835
1292,546
1292,2171
1292,4478
1292,3779
1293,491
1293,2384
1293,1100
1293,4235
1294,2397
1294,1560
1294,3882
1294,654
1295,294
1295,1677
1295,4939
1295,4716
1296,3454
1296,2966
1296,2065
1296,58
1297,4047
1297,934
1297,2051
1297,4376
1298,16
1298,799
1298,2562
1298,1473
1299,4523
1299,2796
1299,4579
1299,1948
1300,3823
1300,2936
1300,701
1300,2040
1301,756
1301,3567
1301,4090
1301,3522
1302,1085
1302,83
1302,2495
1302,239
1303,4475
1303,2667
1303,487
1303,533
1304,294
1304,550
1304,4248
1304,3707
1305,4241
1305,2739
1305,1035
1305,4128
1306,3
1306,466
1306,3899
1306,2650
1307,1366
1307,4241
1307,2459
1307,4616
1308,460
1308,2599
1308,2361
1308,2353
1309,3177
1309,722
1309,1200
1309,2101
1310,2653
1310,3417
1310,2782
1310,3218
1311,3293
1311,2283
1311,1858
1311,4452
1312,651
1312,4700
1312,2270
1312,1150
1313,2136
1313,2599
1313,706
1313,3964
1314,3250
1314,1113
1314,650
1314,3477
1315,3703
1315,2940
1315,2405
1315,1019
1316,4947
1316,395
1316,957
1316,939
1317,4523
1317,277
1317,2558
1317,160
1318,1142
1318,4520
1318,891
1318,2305
1319,931
1319,2212
1319,403
1319,1379
1320,3560
1320,1341
1320,2617
1320,1474
1321,3938
1321,4325
1321,1999
1321,1818
1322,1268
1322,2144
1322,2683
1322,4050
1323,4251
1323,1758
1323,1567
1323,3069
1324,1300
1324,1232
1324,1153
1324,3515
1325,4358
1325,4651
1325,2773
1325,819
1326,156
1326,2356
1326,32
1326,2770
1327,3201
1327,4887
1327,4744
1327,4561
1328,4523
1328,4872
1328,4251
1328,3570
1329,4571
1329,4570
1329,4731
1329,1716
1330,1107
1330,3288
1330,725
1330,962
1331,737
1331,2296
1331,948
1331,3971
1332,2855
1332,3165
1332,4025
1332,495
1333,2449
1333,153
1333,3828
1333,4507
1334,2436
1334,1238
1334,3315
1334,52
1335,1715
1335,267
1335,1976
1335,976
1336,6
1336,2639
1336,4814
1336,1365
1337,4887
1337,1572
1337,2463
1337,2960
1338,3727
1338,4804
1338,3416
1338,2482
1339,4666
1339,1113
1339,4083
1339,594
1340,4296
1340,3560
1340,1258
1340,2430
1341,2724
1341,685
1341,3994
1341,3841
1342,4603
1342,3730
1342,4
1342,2013
1343,1129
1343,3313
1343,2892
1343,4029
1344,2947
1344,1107
1344,3516
1344,1310
1345,4325
1345,1312
1345,2748
1345,1567
1346,722
1346,3855
1346,463
1347,1730
1347,2065
1347,4903
1347,2677
1348,464
1348,546
1348,3602
1348,436
1349,478
1349,4719
1349,2793
1349,2021
1350,3938
1350,4325
1350,1823
1350,2420
1351,469
1351,2458
1351,1929
1351,3334
1352,779
1352,3197
1352,2966
1352,3044
1353,4918
1353,4888
1353,2414
1353,1076
1354,2142
1354,1330
1354,993
1354,798
1355,3010
1355,4986
1355,2154
1355,1651
1356,1753
1356,231
1356,3666
1356,4292
1357,1417
1357,4010
1357,497
1357,1994
1358,4523
1358,550
1358,3910
1358,179
1359,114
1359,2079
1359,3892
1359,3386
1360,1085
1360,590
1360,291
1360,4815
1361,1113
1361,247
1361,573
1361,4709
1362,2664
1362,1151
1362,4536
1362,1885
1363,3564
1363,3250
1363,432
1363,1658
1364,2236
1364,3250
1364,2905
1364,1931
1365,2717
1365,793
1365,1439
1365,2698
1366,3414
1366,1592
1366,889
1366,4086
1367,2724
1367,4885
1367,2816
1367,4675
1368,4065
1368,1078
1368,993
1368,534
1369,3552
1369,432
1369,3950
1369,2972
1370,4651
1370,720
1370,881
1370,3114
1371,2551
1371,1113
1371,4229
1371,4889
1372,2031
1372,950
1372,4345
1372,4601
1373,294
1373,1534
1373,4092
1373,4745
1374,3185
1374,3189
1374,2449
1374,1353
1375,1979
1375,4664
1375,4655
1375,1854
1376,4587
1376,3755
1376,899
1376,3436
1377,1572
1377,1518
1377,4071
1377,3677
1378,1516
1378,149
1378,1393
1378,4474
1379,4523
1379,1200
1379,2324
1379,4392
1380,2543
1380,4225
1380,1441
1380,3982
1381,491
1381,671
1381,3328
1381,4015
1382,4753
1382,1321
1382,3855
1382,4755
1383,2640
1383,3560
1383,372
1383,662
1384,854
1384,3188
1384,1437
1384,3484
1385,720
1385,3549
1385,4344
1385,3869
1386,177
1386,2751
1386,1411
1386,2026
1387,934
1387,4666
1387,802
1387,1768
1388,775
1388,2193
1388,962
1388,2133
1389,610
1389,2653
1389,4690
1389,536
1390,1501
1390,2041
1390,1905
1391,2796
1391,4412
1391,4454
1391,3777
1392,4200
1392,3303
1392,2214
1392,746
1393,1322
1393,3644
1393,543
1393,2080
1394,4613
1394,2786
1394,4401
1394,971
1395,3426
1395,2749
1395,3114
